wavelength,flam,flam_err
4.619764569083928,2.263167616448968e-19,1.9231806510868984e-21
4.628021663674422,2.3587646549894456e-19,1.8378553387984182e-21
4.63626282232523,2.29751880361427e-19,1.805939146215903e-21
4.644488124685881,2.2910331075523893e-19,1.8418563115379237e-21
4.652697655837802,2.291965651078951e-19,1.8838109575075617e-21
4.660891493493319,2.403808948258938e-19,2.0275718449041465e-21
4.6690697220394535,2.5794634924405986e-19,1.8857699788980213e-21
4.677232417089271,2.697893255145073e-19,1.833746046406208e-21
4.685379662247312,3.12650599170539e-19,2.3263311941539166e-21
4.693511531185304,3.2362432482074526e-19,2.1430603060127615e-21
4.701628106474076,3.1350162185219547e-19,2.1873041205550484e-21
4.70972946148792,3.0509186162204657e-19,1.963415193120016e-21
4.717815675815123,2.932356958734738e-19,1.909845897251415e-21
4.725886822844541,3.0485508376748383e-19,2.2718541360534888e-21
4.733942978984485,2.8572963326023123e-19,1.9574823280636213e-21
4.74198421829526,2.8270255743224955e-19,2.3825525530016336e-21
4.750010615477617,2.940749781016187e-19,1.981941474865644e-21
4.758022243745119,2.6688567692870463e-19,1.9845269806281602e-21
4.766019174828444,2.626150420069915e-19,2.1484679891852224e-21
4.774001482716932,2.5124788017366027e-19,1.8537686308873765e-21
4.781969236129521,2.367025609110919e-19,1.8196133928136208e-21
4.78992250948787,2.3981193750800793e-19,1.832597476378793e-21
4.7978613693375545,2.391685960740038e-19,1.819428564144579e-21
4.805785890737308,2.4731959805509875e-19,1.813469398464072e-21
4.81369613840742,2.480083120898604e-19,2.0220545801303318e-21
4.821592183598404,2.5489028783498363e-19,1.8653712113197913e-21
4.829474093743174,2.6350227000544495e-19,2.337689920290156e-21
4.837341936031313,2.4037989589150816e-19,1.815568932274877e-21
4.845195779304855,2.3701028265268363e-19,1.815019969319069e-21
4.853035686417056,2.2016378663985015e-19,1.967979204916852e-21
4.8608617282219475,2.23438726513163e-19,1.79058738229447e-21
4.868673966032895,2.1663537641395552e-19,1.9954838547779243e-21
4.876472468152661,2.289001412372574e-19,2.673492899661946e-21
4.884257296977743,2.024051377175672e-19,1.9145599717725807e-21
4.892028516763412,1.9517383982491557e-19,2.0146631147886002e-21
4.89978619224788,2.0969353463338618e-19,1.9274380698169442e-21
4.9075303841505935,2.0737905477362788e-19,1.916171145590697e-21
4.9152611578191,2.1612407987681215e-19,2.040257270879685e-21
4.922978573222814,2.0971021992490102e-19,1.7464503282130282e-21
4.930682691896487,2.1299527354697894e-19,1.985123632230823e-21
4.9383735771587896,2.0374380109018852e-19,1.7594157417996366e-21
4.9460512859637955,2.0082202913852984e-19,1.7322263964230388e-21
4.953715881906531,2.0462552994016047e-19,1.9663218776867596e-21
4.96136742290217,2.029383445339255e-19,1.9769375397667827e-21
4.969005967664348,2.1122327359983367e-19,1.9074777842159767e-21
4.976631577370473,2.1481235792690027e-19,2.1415007155021412e-21
