wavelength,flam,flam_err
3.0018914285714544,3.687994236385589e-19,4.0829490203782665e-20
3.00252571428574,3.937089928585935e-19,4.4795342240594035e-20
3.003160000000026,3.367356469829672e-19,4.046811837955529e-20
3.003794285714312,3.5659480610058447e-19,4.556319166742683e-20
3.0044285714285976,3.166556102165377e-19,3.86423657626168e-20
3.0050628571428835,4.1068983584467846e-19,4.086485965966422e-20
3.0056971428571693,4.105212535711257e-19,4.2196870606508535e-20
3.006331428571455,3.30786178460645e-19,4.839328872141162e-20
3.006965714285741,3.9554048247856956e-19,4.9017440688906893e-20
3.0076000000000267,3.409799664782967e-19,5.367333618421114e-20
3.0082342857143125,3.4764434287329117e-19,4.139474398649553e-20
3.0088685714285983,3.4535724842604866e-19,4.024126609716491e-20
3.009502857142884,3.5036055951416034e-19,8.465306496098504e-20
3.01013714285717,4.093477846183999e-19,4.2716294023014553e-20
3.0107714285714557,4.1983561238989296e-19,3.511874299297588e-20
3.0114057142857416,3.961681440369927e-19,4.085750516154453e-20
3.0120400000000274,4.247927936056335e-19,5.143220240915433e-20
3.012674285714313,3.341437577629165e-19,2.6534935107359204e-20
3.013308571428599,2.9314925597480523e-19,3.710697649405674e-20
3.013942857142885,3.5239662350745255e-19,4.3940265740945894e-20
3.0145771428571706,3.9496270677617866e-19,3.057900071163062e-20
3.0152114285714564,3.8095005505023234e-19,3.7947340475942704e-20
3.015845714285742,3.603866649652077e-19,2.7353482832651957e-20
3.016480000000028,4.2523628003179627e-19,3.903153047881896e-20
3.017114285714314,4.292795391042804e-19,4.8062607748229167e-20
3.0177485714285996,3.7469924433909413e-19,3.928144072441386e-20
3.0183828571428855,3.9137643360724505e-19,3.682308619897695e-20
3.0190171428571713,4.1884876488455547e-19,4.010475847112269e-20
3.019651428571457,3.6455252856257886e-19,3.962180749591839e-20
3.020285714285743,4.099154124495241e-19,4.8557982076034856e-20
3.0209200000000287,3.509177188209565e-19,4.0943413835006574e-20
3.0215542857143145,3.5165721726756e-19,3.281893506041916e-20
3.0221885714286003,4.2402132623975136e-19,8.405071790751534e-20
3.022822857142886,4.280958440960019e-19,4.843291875168221e-20
3.023457142857172,3.2298309732969547e-19,4.6431585390933473e-20
3.0240914285714577,4.2908825278598136e-19,4.372809498335786e-20
3.0247257142857435,2.988526255693074e-19,3.2472163403750746e-20
3.0253600000000294,3.845941320184232e-19,3.2547234788090974e-20
3.025994285714315,3.796614363674594e-19,3.426402983036766e-20
3.026628571428601,3.2543053664984774e-19,4.0571641362670857e-20
3.027262857142887,3.835022804039471e-19,4.370090653644434e-20
3.0278971428571726,4.019573774289157e-19,3.7132870330358985e-20
3.0285314285714584,3.0469738932202934e-19,3.858765509678274e-20
3.029165714285744,3.4281124091345464e-19,3.674239268884093e-20
3.02980000000003,4.0237177974424974e-19,4.314863326528799e-20
3.030434285714316,3.4997011085326856e-19,3.9459070733865214e-20
3.0310685714286016,3.2747063072560015e-19,3.8138639227505076e-20
3.0317028571428875,3.254437469970804e-19,3.1998683410517496e-20
3.0323371428571733,2.8777775400224733e-19,4.9156081852744676e-20
3.032971428571459,3.461004574527073e-19,3.841218706104864e-20
3.033605714285745,3.3390565284414653e-19,3.585157907806883e-20
3.0342400000000307,3.448450622354206e-19,3.8362106118665566e-20
3.0348742857143165,3.3500113378441336e-19,9.861194115254666e-20
3.0355085714286023,3.055914945682264e-19,5.2488432502146574e-20
3.036142857142888,3.297994174257625e-19,5.188346411201418e-20
3.036777142857174,3.007300206750923e-19,4.7455199592293676e-20
3.0374114285714597,3.110508321239986e-19,4.628178355253942e-20
3.0380457142857455,3.3560961182524417e-19,3.140761637847652e-20
3.0386800000000314,3.502622196768717e-19,3.851656445050817e-20
3.039314285714317,3.311684578507253e-19,3.985870656737706e-20
3.039948571428603,3.097968033774261e-19,3.8876523980548e-20
3.040582857142889,3.308809507458055e-19,4.1560561624874504e-20
3.0412171428571746,3.015437224298651e-19,3.85999966182832e-20
3.0418514285714604,3.0754594880174736e-19,4.1340210024804015e-20
3.042485714285746,3.840056615157231e-19,3.8519685525677156e-20
3.043120000000032,2.31726177843493e-19,3.3807999021794895e-20
3.043754285714318,3.702392520876379e-19,3.79013449917056e-20
3.0443885714286036,3.1032281832456752e-19,3.542203630542677e-20
3.0450228571428894,3.4941011224679713e-19,4.317208867727084e-20
3.0456571428571753,3.547451983484371e-19,4.2864950544969366e-20
3.046291428571461,3.16035641110421e-19,3.569147149726939e-20
3.046925714285747,3.944846604856007e-19,3.7215115409205435e-20
3.0475600000000327,3.713824234753345e-19,6.300152590679467e-20
3.0481942857143185,3.324137363662226e-19,4.259745696750042e-20
3.0488285714286043,3.032500344474027e-19,3.714468829664842e-20
3.04946285714289,2.7932086159487243e-19,3.3822651699260246e-20
3.050097142857176,3.0994495621061563e-19,4.534880455210467e-20
3.0507314285714617,3.0901411637623387e-19,3.810743665917378e-20
3.0513657142857475,3.597818429019605e-19,3.143565369912776e-20
3.0520000000000334,2.8863528304835626e-19,3.1169987857598354e-20
3.052634285714319,3.176860514836985e-19,4.03357827803073e-20
3.053268571428605,3.3866817874347077e-19,3.997201165923804e-20
3.053902857142891,3.728331683943202e-19,3.357093619049207e-20
3.0545371428571766,3.4296551173316597e-19,3.322573314611414e-20
3.0551714285714624,3.116724379907098e-19,3.8182499848215585e-20
3.055805714285748,3.217000622891092e-19,3.77204625444772e-20
3.056440000000034,3.3158308611564404e-19,3.6090934079392576e-20
3.05707428571432,3.0598207625151434e-19,3.264661060104914e-20
3.0577085714286056,3.064159884091349e-19,3.7356956844842916e-20
3.0583428571428914,3.458068279578559e-19,3.391726997999961e-20
3.0589771428571773,3.262431688763736e-19,3.6524968529933043e-20
3.059611428571463,3.9205873250479054e-19,3.577266706811291e-20
3.060245714285749,2.7141705085536683e-19,3.666856198890813e-20
3.0608800000000347,3.8284306995997323e-19,4.8921108701395906e-20
3.0615142857143205,3.522801549210192e-19,3.244227157216009e-20
3.0621485714286063,3.5569330272308477e-19,5.549249531041111e-20
3.062782857142892,2.888885141728215e-19,3.6100378575262733e-20
3.063417142857178,3.964213827708068e-19,4.629682101972291e-20
3.0640514285714637,2.9889902080686867e-19,3.3252663270460295e-20
3.0646857142857495,3.3211298994073964e-19,3.455707529751554e-20
3.0653200000000353,3.1925553547171037e-19,3.6699628459486377e-20
3.065954285714321,3.008550464908499e-19,4.150398975379121e-20
3.066588571428607,3.097165963782153e-19,5.467299810522249e-20
3.0672228571428928,3.641438451730284e-19,3.285968665382562e-20
3.0678571428571786,3.672292433140958e-19,3.953876120812025e-20
3.0684914285714644,3.6865983667264076e-19,3.4948615102527477e-20
3.06912571428575,3.781091145211993e-19,4.345786546430807e-20
3.069760000000036,3.640437670042823e-19,4.432551100893728e-20
3.070394285714322,3.9369970862986837e-19,4.511526201473029e-20
3.0710285714286076,3.4071664573256047e-19,3.8998877305174117e-20
3.0716628571428934,3.8223286464203104e-19,3.56046887443719e-20
3.0722971428571793,3.3427550065456845e-19,3.6752484073054546e-20
